DJF,2022-01-01,2022-01-31,234.865
DJF,2022-02-01,2022-02-28,242.2144
DJF,2022-03-01,2022-03-31,241.3264
DJF,2022-04-01,2022-04-30,234.8029
DJF,2022-05-01,2022-05-31,232.2456
DJF,2022-06-01,2022-06-30,220.992
DJF,2022-07-01,2022-07-31,219.7782
DJF,2022-08-01,2022-08-31,213.3397
DJF,2022-09-01,2022-09-30,212.2466
DJF,2022-10-01,2022-10-31,202.2663
DJF,2022-11-01,2022-11-30,200.4098
DJF,2022-12-01,2022-12-31,214.8292
DJF,2023-01-01,2023-01-31,220.2069
DJF,2023-02-01,2023-02-28,220.47
DJF,2023-03-01,2023-03-31,214.2368
DJF,2023-04-01,2023-04-30,217.7949
DJF,2023-05-01,2023-05-31,221.7381
DJF,2023-06-01,2023-06-30,219.8813
DKK,2020-01-01,2020-01-31,8.7784
DKK,2020-02-01,2020-02-29,8.8662
DKK,2020-03-01,2020-03-31,8.9625
DKK,2020-04-01,2020-04-30,8.1156
DKK,2020-05-01,2020-05-31,8.4906
DKK,2020-06-01,2020-06-30,8.3231
DKK,2020-07-01,2020-07-31,8.3314
DKK,2020-08-01,2020-08-31,8.175
DKK,2020-09-01,2020-09-30,8.2483
DKK,2020-10-01,2020-10-31,8.1389
DKK,2020-11-01,2020-11-30,8.249
DKK,2020-12-01,2020-12-31,8.3464
DKK,2021-01-01,2021-01-31,8.2413
DKK,2021-02-01,2021-02-28,8.3763
DKK,2021-03-01,2021-03-31,8.6085
DKK,2021-04-01,2021-04-30,8.6242
DKK,2021-05-01,2021-05-31,8.6114
DKK,2021-06-01,2021-06-30,8.6107
DKK,2021-07-01,2021-07-31,8.6942
DKK,2021-08-01,2021-08-31,8.6287
DKK,2021-09-01,2021-09-30,8.7355
DKK,2021-10-01,2021-10-31,8.6479
DKK,2021-11-01,2021-11-30,8.8252
DKK,2021-12-01,2021-12-31,8.8543
DKK,2022-01-01,2022-01-31,8.7341
DKK,2022-02-01,2022-02-28,8.9408
DKK,2022-03-01,2022-03-31,8.8897
DKK,2022-04-01,2022-04-30,8.9337
DKK,2022-05-01,2022-05-31,8.9338
DKK,2022-06-01,2022-06-30,8.8078
DKK,2022-07-01,2022-07-31,8.6402
DKK,2022-08-01,2022-08-31,8.744
DKK,2022-09-01,2022-09-30,8.7983
DKK,2022-10-01,2022-10-31,8.5303
DKK,2022-11-01,2022-11-30,8.5549
DKK,2022-12-01,2022-12-31,8.6488
DKK,2023-01-01,2023-01-31,8.6672
DKK,2023-02-01,2023-02-28,8.5112
DKK,2023-03-01,2023-03-31,8.3774
DKK,2023-04-01,2023-04-30,8.4404
DKK,2023-05-01,2023-05-31,8.4662
DKK,2023-06-01,2023-06-30,8.5584
DOP,2020-01-01,2020-01-31,69.38
DOP,2020-02-01,2020-02-29,70.24
DOP,2020-03-01,2020-03-31,69.35
DOP,2020-04-01,2020-04-30,63.48
DOP,2020-05-01,2020-05-31,67.12
DOP,2020-06-01,2020-06-30,68.09
DOP,2020-07-01,2020-07-31,73.23
DOP,2020-08-01,2020-08-31,74.27
DOP,2020-09-01,2020-09-30,77
DOP,2020-10-01,2020-10-31,74.66
DOP,2020-11-01,2020-11-30,76.93
DOP,2020-12-01,2020-12-31,77.05
DOP,2021-01-01,2021-01-31,78.51
DOP,2021-02-01,2021-02-28,79.4
DOP,2021-03-01,2021-03-31,81.42
DOP,2021-04-01,2021-04-30,78.34
DOP,2021-05-01,2021-05-31,79.24
DOP,2021-06-01,2021-06-30,80.45
DOP,2021-07-01,2021-07-31,79.65
DOP,2021-08-01,2021-08-31,77.97
DOP,2021-09-01,2021-09-30,78.49
DOP,2021-10-01,2021-10-31,76.91
DOP,2021-11-01,2021-11-30,77.88
DOP,2021-12-01,2021-12-31,76.16
DOP,2022-01-01,2022-01-31,74.9052
DOP,2022-02-01,2022-02-28,78.5848
DOP,2022-03-01,2022-03-31,77.0745
DOP,2022-04-01,2022-04-30,72.4808
DOP,2022-05-01,2022-05-31,71.8918
DOP,2022-06-01,2022-06-30,68.6163
DOP,2022-07-01,2022-07-31,67.269
DOP,2022-08-01,2022-08-31,65.1887
DOP,2022-09-01,2022-09-30,62.947
DOP,2022-10-01,2022-10-31,60.6232
DOP,2022-11-01,2022-11-30,60.562
DOP,2022-12-01,2022-12-31,65.5518
DOP,2023-01-01,2023-01-31,68.32
DOP,2023-02-01,2023-02-28,70.3248
DOP,2023-03-01,2023-03-31,67.5116
DOP,2023-04-01,2023-04-30,66.9773
DOP,2023-05-01,2023-05-31,67.9648
DOP,2023-06-01,2023-06-30,67.4168
DZD,2020-01-01,2020-01-31,156.25
DZD,2020-02-01,2020-02-29,157.24
DZD,2020-03-01,2020-03-31,156.62
DZD,2020-04-01,2020-04-30,143.26
DZD,2020-05-01,2020-05-31,158.33
DZD,2020-06-01,2020-06-30,157.39
DZD,2020-07-01,2020-07-31,161.67
DZD,2020-08-01,2020-08-31,162.54
DZD,2020-09-01,2020-09-30,168.62
DZD,2020-10-01,2020-10-31,165.1
DZD,2020-11-01,2020-11-30,169.21
DZD,2020-12-01,2020-12-31,170.86
DZD,2021-01-01,2021-01-31,178.01
DZD,2021-02-01,2021-02-28,180.76
DZD,2021-03-01,2021-03-31,186.89
DZD,2021-04-01,2021-04-30,183.68
DZD,2021-05-01,2021-05-31,184.83
DZD,2021-06-01,2021-06-30,188.43
DZD,2021-07-01,2021-07-31,186.98
DZD,2021-08-01,2021-08-31,184.04
DZD,2021-09-01,2021-09-30,186.26
DZD,2021-10-01,2021-10-31,186.73
DZD,2021-11-01,2021-11-30,188.94
DZD,2021-12-01,2021-12-31,186.1
DZD,2022-01-01,2022-01-31,183.893
DZD,2022-02-01,2022-02-28,190.4456
DZD,2022-03-01,2022-03-31,190.4051
DZD,2022-04-01,2022-04-30,188.1978
DZD,2022-05-01,2022-05-31,187.1461
DZD,2022-06-01,2022-06-30,180.6829
DZD,2022-07-01,2022-07-31,179.3711
DZD,2022-08-01,2022-08-31,174.8481
DZD,2022-09-01,2022-09-30,166.6919
DZD,2022-10-01,2022-10-31,159.598
DZD,2022-11-01,2022-11-30,158.0572
DZD,2022-12-01,2022-12-31,167.285
DZD,2023-01-01,2023-01-31,170.6642
DZD,2023-02-01,2023-02-28,168.4464
DZD,2023-03-01,2023-03-31,164.2435
DZD,2023-04-01,2023-04-30,166.0455
DZD,2023-05-01,2023-05-31,168.9204
DZD,2023-06-01,2023-06-30,169.0431
ECS,2020-01-01,2020-01-31,1.3071
ECS,2020-02-01,2020-02-29,1.314
ECS,2020-03-01,2020-03-31,1.2952
ECS,2020-04-01,2020-04-30,1.1763
ECS,2020-05-01,2020-05-31,1.2327
ECS,2020-06-01,2020-06-30,1.227
ECS,2020-07-01,2020-07-31,1.254
ECS,2020-08-01,2020-08-31,1.2732
ECS,2020-09-01,2020-09-30,1.3184
ECS,2020-10-01,2020-10-31,1.2763
ECS,2020-11-01,2020-11-30,1.3163
ECS,2020-12-01,2020-12-31,1.3303
ECS,2021-01-01,2021-01-31,1.3497
ECS,2021-02-01,2021-02-28,1.3632
ECS,2021-03-01,2021-03-31,1.4051
ECS,2021-04-01,2021-04-30,1.3721
ECS,2021-05-01,2021-05-31,1.393
ECS,2021-06-01,2021-06-30,1.4146
ECS,2021-07-01,2021-07-31,1.3969
ECS,2021-08-01,2021-08-31,1.3674
ECS,2021-09-01,2021-09-30,1.3757
ECS,2021-10-01,2021-10-31,1.3646
ECS,2021-11-01,2021-11-30,1.3815
ECS,2021-12-01,2021-12-31,1.3465
ECS,2022-01-01,2022-01-31,1.3215
ECS,2022-02-01,2022-02-28,1.3629
ECS,2022-03-01,2022-03-31,1.3579
ECS,2022-04-01,2022-04-30,1.3212
ECS,2022-05-01,2022-05-31,1.3048
ECS,2022-06-01,2022-06-30,1.2471
ECS,2022-07-01,2022-07-31,1.2309
ECS,2022-08-01,2022-08-31,1.1996
ECS,2022-09-01,2022-09-30,1.1821
ECS,2022-10-01,2022-10-31,1.1331
ECS,2022-11-01,2022-11-30,1.1259
ECS,2022-12-01,2022-12-31,1.2065
ECS,2023-01-01,2023-01-31,1.2406
ECS,2023-02-01,2023-02-28,1.2392
ECS,2023-03-01,2023-03-31,1.2002
ECS,2023-04-01,2023-04-30,1.2231
ECS,2023-05-01,2023-05-31,1.245
ECS,2023-06-01,2023-06-30,1.2366
EGP,2020-01-01,2020-01-31,20.98
EGP,2020-02-01,2020-02-29,20.76
EGP,2020-03-01,2020-03-31,20.2
EGP,2020-04-01,2020-04-30,18.52
EGP,2020-05-01,2020-05-31,19.41
EGP,2020-06-01,2020-06-30,19.4
EGP,2020-07-01,2020-07-31,20.29
EGP,2020-08-01,2020-08-31,20.35
EGP,2020-09-01,2020-09-30,21
EGP,2020-10-01,2020-10-31,20.1
EGP,2020-11-01,2020-11-30,20.66
EGP,2020-12-01,2020-12-31,20.78
EGP,2021-01-01,2021-01-31,21.17
EGP,2021-02-01,2021-02-28,21.46
EGP,2021-03-01,2021-03-31,22.03
EGP,2021-04-01,2021-04-30,21.62
EGP,2021-05-01,2021-05-31,21.84
EGP,2021-06-01,2021-06-30,22.18
EGP,2021-07-01,2021-07-31,21.87
EGP,2021-08-01,2021-08-31,21.42
EGP,2021-09-01,2021-09-30,21.59
EGP,2021-10-01,2021-10-31,21.43
EGP,2021-11-01,2021-11-30,21.69
EGP,2021-12-01,2021-12-31,21.16
EGP,2022-01-01,2022-01-31,20.7994
EGP,2022-02-01,2022-02-28,21.4122
EGP,2022-03-01,2022-03-31,21.3305
EGP,2022-04-01,2022-04-30,24.2721
EGP,2022-05-01,2022-05-31,24.1205
EGP,2022-06-01,2022-06-30,22.6609
EGP,2022-07-01,2022-07-31,23.0657
EGP,2022-08-01,2022-08-31,22.7346
EGP,2022-09-01,2022-09-30,22.6979
EGP,2022-10-01,2022-10-31,22.0786
EGP,2022-11-01,2022-11-30,22.1543
EGP,2022-12-01,2022-12-31,29.6244
EGP,2023-01-01,2023-01-31,30.656
EGP,2023-02-01,2023-02-28,36.7398
EGP,2023-03-01,2023-03-31,36.7
EGP,2023-04-01,2023-04-30,37.7913
EGP,2023-05-01,2023-05-31,38.4716
EGP,2023-06-01,2023-06-30,38.2197
ERN,2020-01-01,2020-01-31,19.6
ERN,2020-02-01,2020-02-29,19.71
ERN,2020-03-01,2020-03-31,19.42
ERN,2020-04-01,2020-04-30,17.64
ERN,2020-05-01,2020-05-31,18.49
ERN,2020-06-01,2020-06-30,18.4
ERN,2020-07-01,2020-07-31,18.81
ERN,2020-08-01,2020-08-31,19.09
ERN,2020-09-01,2020-09-30,19.77
ERN,2020-10-01,2020-10-31,19.14
ERN,2020-11-01,2020-11-30,19.74
ERN,2020-12-01,2020-12-31,19.95
ERN,2021-01-01,2021-01-31,20.24
ERN,2021-02-01,2021-02-28,20.44
ERN,2021-03-01,2021-03-31,21.07
ERN,2021-04-01,2021-04-30,20.58
ERN,2021-05-01,2021-05-31,20.89
ERN,2021-06-01,2021-06-30,21.21
ERN,2021-07-01,2021-07-31,20.95
ERN,2021-08-01,2021-08-31,20.51
ERN,2021-09-01,2021-09-30,20.63
ERN,2021-10-01,2021-10-31,20.46
ERN,2021-11-01,2021-11-30,20.72
ERN,2021-12-01,2021-12-31,20.19
ERN,2022-01-01,2022-01-31,19.8232
ERN,2022-02-01,2022-02-28,20.4435
ERN,2022-03-01,2022-03-31,20.3685
ERN,2022-04-01,2022-04-30,19.8179
ERN,2022-05-01,2022-05-31,19.5713
ERN,2022-06-01,2022-06-30,18.6187
ERN,2022-07-01,2022-07-31,18.4636
ERN,2022-08-01,2022-08-31,17.9947
ERN,2022-09-01,2022-09-30,17.7315
ERN,2022-10-01,2022-10-31,16.9972
ERN,2022-11-01,2022-11-30,16.8885
ERN,2022-12-01,2022-12-31,18.0982
ERN,2023-01-01,2023-01-31,18.609
ERN,2023-02-01,2023-02-28,18.5881
ERN,2023-03-01,2023-03-31,18.0031
ERN,2023-04-01,2023-04-30,18.3466
ERN,2023-05-01,2023-05-31,18.6751
ERN,2023-06-01,2023-06-30,18.5483
ETB,2020-01-01,2020-01-31,41.43
ETB,2020-02-01,2020-02-29,42.08
ETB,2020-03-01,2020-03-31,41.48
ETB,2020-04-01,2020-04-30,37.67
ETB,2020-05-01,2020-05-31,41.12
ETB,2020-06-01,2020-06-30,41.86
ETB,2020-07-01,2020-07-31,43.37
ETB,2020-08-01,2020-08-31,45.02
ETB,2020-09-01,2020-09-30,47.38
ETB,2020-10-01,2020-10-31,46.96
ETB,2020-11-01,2020-11-30,49.25
ETB,2020-12-01,2020-12-31,50.57
ETB,2021-01-01,2021-01-31,52.07
ETB,2021-02-01,2021-02-28,53.87
ETB,2021-03-01,2021-03-31,56.2
ETB,2021-04-01,2021-04-30,55.44
ETB,2021-05-01,2021-05-31,56.29
ETB,2021-06-01,2021-06-30,60.57
ETB,2021-07-01,2021-07-31,60.74
ETB,2021-08-01,2021-08-31,60.55
ETB,2021-09-01,2021-09-30,62.5
ETB,2021-10-01,2021-10-31,63.15
ETB,2021-11-01,2021-11-30,65.26
ETB,2021-12-01,2021-12-31,64.75
ETB,2022-01-01,2022-01-31,64.4569
ETB,2022-02-01,2022-02-28,67.764
ETB,2022-03-01,2022-03-31,68.8419
ETB,2022-04-01,2022-04-30,67.6279
ETB,2022-05-01,2022-05-31,67.2079
ETB,2022-06-01,2022-06-30,64.2327
ETB,2022-07-01,2022-07-31,64.1258
ETB,2022-08-01,2022-08-31,62.8008
ETB,2022-09-01,2022-09-30,62.2411
ETB,2022-10-01,2022-10-31,59.8382
ETB,2022-11-01,2022-11-30,59.7118
ETB,2022-12-01,2022-12-31,64.2668
ETB,2023-01-01,2023-01-31,66.3102
ETB,2023-02-01,2023-02-28,66.4363
ETB,2023-03-01,2023-03-31,64.6651
ETB,2023-04-01,2023-04-30,66.1822
ETB,2023-05-01,2023-05-31,67.6514
ETB,2023-06-01,2023-06-30,67.4862
EUR,2020-01-01,2020-01-31,1.1748
EUR,2020-02-01,2020-02-29,1.1864
EUR,2020-03-01,2020-03-31,1.2
EUR,2020-04-01,2020-04-30,1.0858
EUR,2020-05-01,2020-05-31,1.1385
EUR,2020-06-01,2020-06-30,1.1162
EUR,2020-07-01,2020-07-31,1.1174
EUR,2020-08-01,2020-08-31,1.0982
EUR,2020-09-01,2020-09-30,1.1078
EUR,2020-10-01,2020-10-31,1.0933
EUR,2020-11-01,2020-11-30,1.1085
EUR,2020-12-01,2020-12-31,1.1202
EUR,2021-01-01,2021-01-31,1.1075
EUR,2021-02-01,2021-02-28,1.1261
EUR,2021-03-01,2021-03-31,1.1577
EUR,2021-04-01,2021-04-30,1.1598
EUR,2021-05-01,2021-05-31,1.158
EUR,2021-06-01,2021-06-30,1.158
EUR,2021-07-01,2021-07-31,1.1692
EUR,2021-08-01,2021-08-31,1.16
EUR,2021-09-01,2021-09-30,1.1747
EUR,2021-10-01,2021-10-31,1.163
EUR,2021-11-01,2021-11-30,1.1861
EUR,2021-12-01,2021-12-31,1.1907
EUR,2022-01-01,2022-01-31,1.1745
EUR,2022-02-01,2022-02-28,1.2013
EUR,2022-03-01,2022-03-31,1.1949
EUR,2022-04-01,2022-04-30,1.2009
EUR,2022-05-01,2022-05-31,1.2008
EUR,2022-06-01,2022-06-30,1.1837
EUR,2022-07-01,2022-07-31,1.1616
EUR,2022-08-01,2022-08-31,1.1747
EUR,2022-09-01,2022-09-30,1.183
EUR,2022-10-01,2022-10-31,1.1471
EUR,2022-11-01,2022-11-30,1.15
EUR,2022-12-01,2022-12-31,1.163
EUR,2023-01-01,2023-01-31,1.1652
EUR,2023-02-01,2023-02-28,1.1441
EUR,2023-03-01,2023-03-31,1.1242
EUR,2023-04-01,2023-04-30,1.1334
EUR,2023-05-01,2023-05-31,1.1361
EUR,2023-06-01,2023-06-30,1.1489
FJD,2020-01-01,2020-01-31,2.8388
FJD,2020-02-01,2020-02-29,2.8538
FJD,2020-03-01,2020-03-31,2.8401
FJD,2020-04-01,2020-04-30,2.7121
FJD,2020-05-01,2020-05-31,2.8027
FJD,2020-06-01,2020-06-30,2.7496
FJD,2020-07-01,2020-07-31,2.7264
FJD,2020-08-01,2020-08-31,2.7196
FJD,2020-09-01,2020-09-30,2.8072
FJD,2020-10-01,2020-10-31,2.705
FJD,2020-11-01,2020-11-30,2.8219
FJD,2020-12-01,2020-12-31,2.7898
FJD,2021-01-01,2021-01-31,2.7532
FJD,2021-02-01,2021-02-28,2.7764
FJD,2021-03-01,2021-03-31,2.8445
FJD,2021-04-01,2021-04-30,2.8352
FJD,2021-05-01,2021-05-31,2.8234
FJD,2021-06-01,2021-06-30,2.8647
FJD,2021-07-01,2021-07-31,2.8815
FJD,2021-08-01,2021-08-31,2.8584
FJD,2021-09-01,2021-09-30,2.8957
FJD,2021-10-01,2021-10-31,2.8645
FJD,2021-11-01,2021-11-30,2.8646
FJD,2021-12-01,2021-12-31,2.8306
FJD,2022-01-01,2022-01-31,2.8252
FJD,2022-02-01,2022-02-28,2.8977
FJD,2022-03-01,2022-03-31,2.9093
FJD,2022-04-01,2022-04-30,2.7556
FJD,2022-05-01,2022-05-31,2.747
FJD,2022-06-01,2022-06-30,2.7209
FJD,2022-07-01,2022-07-31,2.6935
FJD,2022-08-01,2022-08-31,2.6419
FJD,2022-09-01,2022-09-30,2.6098
FJD,2022-10-01,2022-10-31,2.5767
FJD,2022-11-01,2022-11-30,2.6314
FJD,2022-12-01,2022-12-31,2.72
FJD,2023-01-01,2023-01-31,2.7572
FJD,2023-02-01,2023-02-28,2.71
FJD,2023-03-01,2023-03-31,2.6373
FJD,2023-04-01,2023-04-30,2.738
FJD,2023-05-01,2023-05-31,2.778
FJD,2023-06-01,2023-06-30,2.7752
GEL,2020-01-01,2020-01-31,3.7906
GEL,2020-02-01,2020-02-29,3.7871
GEL,2020-03-01,2020-03-31,3.672
GEL,2020-04-01,2020-04-30,3.582
GEL,2020-05-01,2020-05-31,3.9243
GEL,2020-06-01,2020-06-30,3.9362
GEL,2020-07-01,2020-07-31,3.8034
GEL,2020-08-01,2020-08-31,3.8895
GEL,2020-09-01,2020-09-30,4.0448
GEL,2020-10-01,2020-10-31,4.1581
GEL,2020-11-01,2020-11-30,4.2405
GEL,2020-12-01,2020-12-31,4.3982
GEL,2021-01-01,2021-01-31,4.4214
GEL,2021-02-01,2021-02-28,4.4916
GEL,2021-03-01,2021-03-31,4.6439
GEL,2021-04-01,2021-04-30,4.5828
GEL,2021-05-01,2021-05-31,4.8126
GEL,2021-06-01,2021-06-30,4.767
GEL,2021-07-01,2021-07-31,4.3933
GEL,2021-08-01,2021-08-31,4.2528
GEL,2021-09-01,2021-09-30,4.2991
GEL,2021-10-01,2021-10-31,4.2438
GEL,2021-11-01,2021-11-30,4.3379
GEL,2021-12-01,2021-12-31,4.2211
GEL,2022-01-01,2022-01-31,4.0902
GEL,2022-02-01,2022-02-28,4.1977
GEL,2022-03-01,2022-03-31,4.0805
GEL,2022-04-01,2022-04-30,4.2741
GEL,2022-05-01,2022-05-31,3.9273
GEL,2022-06-01,2022-06-30,3.6493
GEL,2022-07-01,2022-07-31,3.5819
GEL,2022-08-01,2022-08-31,3.377
GEL,2022-09-01,2022-09-30,3.3454
GEL,2022-10-01,2022-10-31,3.2068
GEL,2022-11-01,2022-11-30,3.1131
GEL,2022-12-01,2022-12-31,3.2884
GEL,2023-01-01,2023-01-31,3.3062
GEL,2023-02-01,2023-02-28,3.2963
GEL,2023-03-01,2023-03-31,3.1805
GEL,2023-04-01,2023-04-30,3.1495
GEL,2023-05-01,2023-05-31,3.1312
GEL,2023-06-01,2023-06-30,3.1903
GHS,2020-01-01,2020-01-31,7.4832
GHS,2020-02-01,2020-02-29,7.4112
GHS,2020-03-01,2020-03-31,6.908
GHS,2020-04-01,2020-04-30,6.6581
GHS,2020-05-01,2020-05-31,7.1127
GHS,2020-06-01,2020-06-30,7.0859
GHS,2020-07-01,2020-07-31,7.2606
GHS,2020-08-01,2020-08-31,7.3716
GHS,2020-09-01,2020-09-30,7.5873
GHS,2020-10-01,2020-10-31,7.3978
GHS,2020-11-01,2020-11-30,7.6606
GHS,2020-12-01,2020-12-31,7.759
GHS,2021-01-01,2021-01-31,7.9092
GHS,2021-02-01,2021-02-28,7.9677
GHS,2021-03-01,2021-03-31,8.0723
GHS,2021-04-01,2021-04-30,7.8896
GHS,2021-05-01,2021-05-31,8.0513
GHS,2021-06-01,2021-06-30,8.1549
GHS,2021-07-01,2021-07-31,8.1439
GHS,2021-08-01,2021-08-31,8.0953
GHS,2021-09-01,2021-09-30,8.3093
GHS,2021-10-01,2021-10-31,8.201
GHS,2021-11-01,2021-11-30,8.3477
GHS,2021-12-01,2021-12-31,8.2403
GHS,2022-01-01,2022-01-31,8.1473
GHS,2022-02-01,2022-02-28,8.5454
GHS,2022-03-01,2022-03-31,8.8264
GHS,2022-04-01,2022-04-30,10.0081
GHS,2022-05-01,2022-05-31,9.8182
GHS,2022-06-01,2022-06-30,9.5576
GHS,2022-07-01,2022-07-31,9.8165
GHS,2022-08-01,2022-08-31,9.7321
GHS,2022-09-01,2022-09-30,11.7028
GHS,2022-10-01,2022-10-31,11.4448
GHS,2022-11-01,2022-11-30,14.13
GHS,2022-12-01,2022-12-31,17.495
GHS,2023-01-01,2023-01-31,12.6231
GHS,2023-02-01,2023-02-28,14.8704
GHS,2023-03-01,2023-03-31,14.8526
GHS,2023-04-01,2023-04-30,15.1054
GHS,2023-05-01,2023-05-31,14.8778
GHS,2023-06-01,2023-06-30,13.6021
GMD,2020-01-01,2020-01-31,67.11
GMD,2020-02-01,2020-02-29,67.34
GMD,2020-03-01,2020-03-31,66.37
GMD,2020-04-01,2020-04-30,60.28
GMD,2020-05-01,2020-05-31,63.66
GMD,2020-06-01,2020-06-30,63.52
GMD,2020-07-01,2020-07-31,65.019
GMD,2020-08-01,2020-08-31,66.5224
GMD,2020-09-01,2020-09-30,68.5564
GMD,2020-10-01,2020-10-31,66.04
GMD,2020-11-01,2020-11-30,68.87
GMD,2020-12-01,2020-12-31,68.77
GMD,2021-01-01,2021-01-31,69.67
GMD,2021-02-01,2021-02-28,70.55
GMD,2021-03-01,2021-03-31,71.73
GMD,2021-04-01,2021-04-30,70.32
GMD,2021-05-01,2021-05-31,71.17
GMD,2021-06-01,2021-06-30,72.35
GMD,2021-07-01,2021-07-31,71.45
GMD,2021-08-01,2021-08-31,69.87
GMD,2021-09-01,2021-09-30,70.6
GMD,2021-10-01,2021-10-31,70.34
GMD,2021-11-01,2021-11-30,71.83
GMD,2021-12-01,2021-12-31,70.89
GMD,2022-01-01,2022-01-31,69.8437
GMD,2022-02-01,2022-02-28,72.7107
GMD,2022-03-01,2022-03-31,72.3762
GMD,2022-04-01,2022-04-30,70.4858
GMD,2022-05-01,2022-05-31,70.4565
GMD,2022-06-01,2022-06-30,67.2447
GMD,2022-07-01,2022-07-31,66.7459
GMD,2022-08-01,2022-08-31,64.9308
GMD,2022-09-01,2022-09-30,64.9566
GMD,2022-10-01,2022-10-31,63.0878
GMD,2022-11-01,2022-11-30,66.7657
GMD,2022-12-01,2022-12-31,75.4093
GMD,2023-01-01,2023-01-31,76.7933
GMD,2023-02-01,2023-02-28,76.9545
GMD,2023-03-01,2023-03-31,73.2726
GMD,2023-04-01,2023-04-30,74.9765
GMD,2023-05-01,2023-05-31,77.4393
GMD,2023-06-01,2023-06-30,73.7171
GNF,2020-01-01,2020-01-31,12463.24
GNF,2020-02-01,2020-02-29,12531.37
GNF,2020-03-01,2020-03-31,12340.22
GNF,2020-04-01,2020-04-30,11224.7
GNF,2020-05-01,2020-05-31,11777.18
GNF,2020-06-01,2020-06-30,11517.79
GNF,2020-07-01,2020-07-31,12058.44
GNF,2020-08-01,2020-08-31,12277.04
GNF,2020-09-01,2020-09-30,12715.04
GNF,2020-10-01,2020-10-31,12498.31
GNF,2020-11-01,2020-11-30,12898.01
GNF,2020-12-01,2020-12-31,13058.23
GNF,2021-01-01,2021-01-31,13448.34
GNF,2021-02-01,2021-02-28,13917.86
GNF,2021-03-01,2021-03-31,14149.43
GNF,2021-04-01,2021-04-30,13762.16
GNF,2021-05-01,2021-05-31,13832.02
GNF,2021-06-01,2021-06-30,13940.37
GNF,2021-07-01,2021-07-31,13723.16
GNF,2021-08-01,2021-08-31,13392.09
GNF,2021-09-01,2021-09-30,13477.79
GNF,2021-10-01,2021-10-31,13332.39
GNF,2021-11-01,2021-11-30,13371.55
GNF,2021-12-01,2021-12-31,12757.68
GNF,2022-01-01,2022-01-31,12488.6041
GNF,2022-02-01,2022-02-28,12348.5603
GNF,2022-03-01,2022-03-31,12289.0281
GNF,2022-04-01,2022-04-30,11814.8006
GNF,2022-05-01,2022-05-31,11612.2844
GNF,2022-06-01,2022-06-30,10860.9355
GNF,2022-07-01,2022-07-31,10831.9712
GNF,2022-08-01,2022-08-31,10406.7369
GNF,2022-09-01,2022-09-30,10198.3893
GNF,2022-10-01,2022-10-31,9793.8013
GNF,2022-11-01,2022-11-30,9711.6042
GNF,2022-12-01,2022-12-31,10392.2017
GNF,2023-01-01,2023-01-31,10686.5351
GNF,2023-02-01,2023-02-28,10668.9313
GNF,2023-03-01,2023-03-31,10331.838
GNF,2023-04-01,2023-04-30,10518.9415
GNF,2023-05-01,2023-05-31,10696.8003
GNF,2023-06-01,2023-06-30,10696.1824
GTQ,2020-01-01,2020-01-31,10.04
GTQ,2020-02-01,2020-02-29,10.1
GTQ,2020-03-01,2020-03-31,9.8934
GTQ,2020-04-01,2020-04-30,8.9882
GTQ,2020-05-01,2020-05-31,9.5053
GTQ,2020-06-01,2020-06-30,9.4423
GTQ,2020-07-01,2020-07-31,9.6615
GTQ,2020-08-01,2020-08-31,9.7929
GTQ,2020-09-01,2020-09-30,10.1502
GTQ,2020-10-01,2020-10-31,9.9128
GTQ,2020-11-01,2020-11-30,10.24
GTQ,2020-12-01,2020-12-31,10.34
GTQ,2021-01-01,2021-01-31,10.52
GTQ,2021-02-01,2021-02-28,10.61
GTQ,2021-03-01,2021-03-31,10.86
GTQ,2021-04-01,2021-04-30,10.6
GTQ,2021-05-01,2021-05-31,10.74
GTQ,2021-06-01,2021-06-30,10.9
GTQ,2021-07-01,2021-07-31,10.81
GTQ,2021-08-01,2021-08-31,10.59
GTQ,2021-09-01,2021-09-30,10.64
GTQ,2021-10-01,2021-10-31,10.55
GTQ,2021-11-01,2021-11-30,10.67
GTQ,2021-12-01,2021-12-31,10.41
GTQ,2022-01-01,2022-01-31,10.2085
GTQ,2022-02-01,2022-02-28,10.4938
GTQ,2022-03-01,2022-03-31,10.4499
GTQ,2022-04-01,2022-04-30,10.1667
GTQ,2022-05-01,2022-05-31,9.9889
GTQ,2022-06-01,2022-06-30,9.5159
GTQ,2022-07-01,2022-07-31,9.5364
GTQ,2022-08-01,2022-08-31,9.2753
GTQ,2022-09-01,2022-09-30,9.1388
GTQ,2022-10-01,2022-10-31,8.8542
GTQ,2022-11-01,2022-11-30,8.8401
GTQ,2022-12-01,2022-12-31,9.4288
GTQ,2023-01-01,2023-01-31,9.7722
GTQ,2023-02-01,2023-02-28,9.7256
GTQ,2023-03-01,2023-03-31,9.3992
GTQ,2023-04-01,2023-04-30,9.5434
GTQ,2023-05-01,2023-05-31,9.7098
GTQ,2023-06-01,2023-06-30,9.6571
GYD,2020-01-01,2020-01-31,272.74
GYD,2020-02-01,2020-02-29,274.55
GYD,2020-03-01,2020-03-31,270.07
GYD,2020-04-01,2020-04-30,245.27
GYD,2020-05-01,2020-05-31,257.77
GYD,2020-06-01,2020-06-30,256.42
GYD,2020-07-01,2020-07-31,263.34
GYD,2020-08-01,2020-08-31,266.17
GYD,2020-09-01,2020-09-30,275.51
